image_name,Type_1,Type_2,Type_3
212.jpg,0.0,1.0,0.0
213.jpg,0.0,1.0,0.0
214.jpg,0.0,1.0,0.0
215.jpg,0.0,1.0,0.0
216.jpg,0.0,1.0,0.0
217.jpg,0.0,1.0,0.0
218.jpg,0.0,1.0,0.0
219.jpg,0.0,1.0,0.0
22.jpg,0.0,1.0,0.0
220.jpg,0.0,1.0,0.0
221.jpg,0.0,1.0,0.0
222.jpg,0.0,1.0,0.0
223.jpg,0.0,1.0,0.0
224.jpg,0.0,1.0,0.0
225.jpg,0.0,1.0,0.0
226.jpg,0.0,1.0,0.0
227.jpg,0.0,1.0,0.0
228.jpg,0.0,1.0,0.0
229.jpg,0.0,1.0,0.0
23.jpg,0.0,1.0,0.0
230.jpg,0.0,1.0,0.0
231.jpg,0.0,1.0,0.0
232.jpg,0.0,1.0,0.0
233.jpg,0.0,1.0,0.0
234.jpg,0.0,1.0,0.0
235.jpg,0.0,1.0,0.0
236.jpg,0.0,1.0,0.0
237.jpg,0.0,1.0,0.0
238.jpg,0.0,1.0,0.0
239.jpg,0.0,1.0,0.0
24.jpg,0.0,1.0,0.0
240.jpg,0.0,1.0,0.0
241.jpg,0.0,1.0,0.0
242.jpg,0.0,1.0,0.0
243.jpg,0.0,1.0,0.0
244.jpg,0.0,1.0,0.0
245.jpg,0.0,1.0,0.0
246.jpg,0.0,1.0,0.0
247.jpg,0.0,1.0,0.0
248.jpg,0.0,1.0,0.0
249.jpg,0.0,1.0,0.0
25.jpg,0.0,1.0,0.0
250.jpg,0.0,1.0,0.0
251.jpg,0.0,1.0,0.0
252.jpg,0.0,1.0,0.0
253.jpg,0.0,1.0,0.0
254.jpg,0.0,1.0,0.0
255.jpg,0.0,1.0,0.0
256.jpg,0.0,1.0,0.0
257.jpg,0.0,1.0,0.0
258.jpg,0.0,1.0,0.0
259.jpg,0.0,1.0,0.0
26.jpg,0.0,1.0,0.0
260.jpg,0.0,1.0,0.0
261.jpg,0.0,1.0,0.0
262.jpg,0.0,1.0,0.0
263.jpg,0.0,1.0,0.0
264.jpg,0.0,1.0,0.0
265.jpg,0.0,1.0,0.0
266.jpg,0.0,1.0,0.0
267.jpg,0.0,1.0,0.0
268.jpg,0.0,1.0,0.0
269.jpg,0.0,1.0,0.0
27.jpg,0.0,1.0,0.0
270.jpg,0.0,1.0,0.0
271.jpg,0.0,1.0,0.0
272.jpg,0.0,1.0,0.0
273.jpg,0.0,1.0,0.0
274.jpg,0.0,1.0,0.0
275.jpg,0.0,1.0,0.0
276.jpg,0.0,1.0,0.0
277.jpg,0.0,1.0,0.0
278.jpg,0.0,1.0,0.0
279.jpg,0.0,1.0,0.0
28.jpg,0.0,1.0,0.0
280.jpg,0.0,1.0,0.0
281.jpg,0.0,1.0,0.0
282.jpg,0.0,1.0,0.0
283.jpg,0.0,1.0,0.0
284.jpg,0.0,1.0,0.0
285.jpg,0.0,1.0,0.0
286.jpg,0.0,1.0,0.0
287.jpg,0.0,1.0,0.0
288.jpg,0.0,1.0,0.0
289.jpg,0.0,1.0,0.0
29.jpg,0.0,1.0,0.0
290.jpg,0.0,1.0,0.0
291.jpg,0.0,1.0,0.0
292.jpg,0.0,1.0,0.0
293.jpg,0.0,1.0,0.0
294.jpg,0.0,1.0,0.0
295.jpg,0.0,1.0,0.0
296.jpg,0.0,1.0,0.0
297.jpg,0.0,1.0,0.0
298.jpg,0.0,1.0,0.0
299.jpg,0.0,1.0,0.0
3.jpg,0.0,1.0,0.0
30.jpg,0.0,1.0,0.0
300.jpg,0.0,1.0,0.0
301.jpg,0.0,1.0,0.0
302.jpg,0.0,1.0,0.0
303.jpg,0.0,1.0,0.0
304.jpg,0.0,1.0,0.0
305.jpg,0.0,1.0,0.0
306.jpg,0.0,1.0,0.0
307.jpg,0.0,1.0,0.0
308.jpg,0.0,1.0,0.0
309.jpg,0.0,1.0,0.0
31.jpg,0.0,1.0,0.0
310.jpg,0.0,1.0,0.0
311.jpg,0.0,1.0,0.0
312.jpg,0.0,1.0,0.0
313.jpg,0.0,1.0,0.0
314.jpg,0.0,1.0,0.0
315.jpg,0.0,1.0,0.0
316.jpg,0.0,1.0,0.0
317.jpg,0.0,1.0,0.0
318.jpg,0.0,1.0,0.0
319.jpg,0.0,1.0,0.0
32.jpg,0.0,1.0,0.0
320.jpg,0.0,1.0,0.0
321.jpg,0.0,1.0,0.0
322.jpg,0.0,1.0,0.0
323.jpg,0.0,1.0,0.0
324.jpg,0.0,1.0,0.0
325.jpg,0.0,1.0,0.0
326.jpg,0.0,1.0,0.0
327.jpg,0.0,1.0,0.0
328.jpg,0.0,1.0,0.0
329.jpg,0.0,1.0,0.0
33.jpg,0.0,1.0,0.0
330.jpg,0.0,1.0,0.0
331.jpg,0.0,1.0,0.0
332.jpg,0.0,1.0,0.0
333.jpg,0.0,1.0,0.0
334.jpg,0.0,1.0,0.0
335.jpg,0.0,1.0,0.0
336.jpg,0.0,1.0,0.0
337.jpg,0.0,1.0,0.0
338.jpg,0.0,1.0,0.0
339.jpg,0.0,1.0,0.0
34.jpg,0.0,1.0,0.0
340.jpg,0.0,1.0,0.0
341.jpg,0.0,1.0,0.0
342.jpg,0.0,1.0,0.0
343.jpg,0.0,1.0,0.0
344.jpg,0.0,1.0,0.0
345.jpg,0.0,1.0,0.0
346.jpg,0.0,1.0,0.0
347.jpg,0.0,1.0,0.0
348.jpg,0.0,1.0,0.0
349.jpg,0.0,1.0,0.0
35.jpg,0.0,1.0,0.0
350.jpg,0.0,1.0,0.0
351.jpg,0.0,1.0,0.0
352.jpg,0.0,1.0,0.0
353.jpg,0.0,1.0,0.0
354.jpg,0.0,1.0,0.0
355.jpg,0.0,1.0,0.0
356.jpg,0.0,1.0,0.0
357.jpg,0.0,1.0,0.0
358.jpg,0.0,1.0,0.0
359.jpg,0.0,1.0,0.0
36.jpg,0.0,1.0,0.0
360.jpg,0.0,1.0,0.0
361.jpg,0.0,1.0,0.0
362.jpg,0.0,1.0,0.0
363.jpg,0.0,1.0,0.0
364.jpg,0.0,1.0,0.0
365.jpg,0.0,1.0,0.0
366.jpg,0.0,1.0,0.0
367.jpg,0.0,1.0,0.0
368.jpg,0.0,1.0,0.0
369.jpg,0.0,1.0,0.0
37.jpg,0.0,1.0,0.0
370.jpg,0.0,1.0,0.0
371.jpg,0.0,1.0,0.0
372.jpg,0.0,1.0,0.0
373.jpg,0.0,1.0,0.0
374.jpg,0.0,1.0,0.0
375.jpg,0.0,1.0,0.0
376.jpg,0.0,1.0,0.0
377.jpg,0.0,1.0,0.0
378.jpg,0.0,1.0,0.0
379.jpg,0.0,1.0,0.0
38.jpg,0.0,1.0,0.0
380.jpg,0.0,1.0,0.0
381.jpg,0.0,1.0,0.0
382.jpg,0.0,1.0,0.0
383.jpg,0.0,1.0,0.0
384.jpg,0.0,1.0,0.0
385.jpg,0.0,1.0,0.0
386.jpg,0.0,1.0,0.0
387.jpg,0.0,1.0,0.0
388.jpg,0.0,1.0,0.0
389.jpg,0.0,1.0,0.0
39.jpg,0.0,1.0,0.0
390.jpg,0.0,1.0,0.0
391.jpg,0.0,1.0,0.0
392.jpg,0.0,1.0,0.0
393.jpg,0.0,1.0,0.0
394.jpg,0.0,1.0,0.0
395.jpg,0.0,1.0,0.0
396.jpg,0.0,1.0,0.0
397.jpg,0.0,1.0,0.0
398.jpg,0.0,1.0,0.0
399.jpg,0.0,1.0,0.0
4.jpg,0.0,1.0,0.0
40.jpg,0.0,1.0,0.0
400.jpg,0.0,1.0,0.0
401.jpg,0.0,1.0,0.0
402.jpg,0.0,1.0,0.0
403.jpg,0.0,1.0,0.0
404.jpg,0.0,1.0,0.0
405.jpg,0.0,1.0,0.0
406.jpg,0.0,1.0,0.0
407.jpg,0.0,1.0,0.0
408.jpg,0.0,1.0,0.0
409.jpg,0.0,1.0,0.0
41.jpg,0.0,1.0,0.0
410.jpg,0.0,1.0,0.0
411.jpg,0.0,1.0,0.0
412.jpg,0.0,1.0,0.0
413.jpg,0.0,1.0,0.0
414.jpg,0.0,1.0,0.0
415.jpg,0.0,1.0,0.0
416.jpg,0.0,1.0,0.0
417.jpg,0.0,1.0,0.0
418.jpg,0.0,1.0,0.0
419.jpg,0.0,1.0,0.0
42.jpg,0.0,1.0,0.0
420.jpg,0.0,1.0,0.0
421.jpg,0.0,1.0,0.0
422.jpg,0.0,1.0,0.0
423.jpg,0.0,1.0,0.0
424.jpg,0.0,1.0,0.0
425.jpg,0.0,1.0,0.0
426.jpg,0.0,1.0,0.0
427.jpg,0.0,1.0,0.0
428.jpg,0.0,1.0,0.0
429.jpg,0.0,1.0,0.0
43.jpg,0.0,1.0,0.0
430.jpg,0.0,1.0,0.0
431.jpg,0.0,1.0,0.0
432.jpg,0.0,1.0,0.0
433.jpg,0.0,1.0,0.0
434.jpg,0.0,1.0,0.0
435.jpg,0.0,1.0,0.0
436.jpg,0.0,1.0,0.0
437.jpg,0.0,1.0,0.0
438.jpg,0.0,1.0,0.0
439.jpg,0.0,1.0,0.0
44.jpg,0.0,1.0,0.0
440.jpg,0.0,1.0,0.0
441.jpg,0.0,1.0,0.0
442.jpg,0.0,1.0,0.0
443.jpg,0.0,1.0,0.0
444.jpg,0.0,1.0,0.0
445.jpg,0.0,1.0,0.0
446.jpg,0.0,1.0,0.0
447.jpg,0.0,1.0,0.0
448.jpg,0.0,1.0,0.0
449.jpg,0.0,1.0,0.0
45.jpg,0.0,1.0,0.0
450.jpg,0.0,1.0,0.0
451.jpg,0.0,1.0,0.0
452.jpg,0.0,1.0,0.0
453.jpg,0.0,1.0,0.0
454.jpg,0.0,1.0,0.0
455.jpg,0.0,1.0,0.0
456.jpg,0.0,1.0,0.0
457.jpg,0.0,1.0,0.0
458.jpg,0.0,1.0,0.0
459.jpg,0.0,1.0,0.0
46.jpg,0.0,1.0,0.0
460.jpg,0.0,1.0,0.0
461.jpg,0.0,1.0,0.0
462.jpg,0.0,1.0,0.0
463.jpg,0.0,1.0,0.0
464.jpg,0.0,1.0,0.0
465.jpg,0.0,1.0,0.0
466.jpg,0.0,1.0,0.0
467.jpg,0.0,1.0,0.0
468.jpg,0.0,1.0,0.0
469.jpg,0.0,1.0,0.0
47.jpg,0.0,1.0,0.0
470.jpg,0.0,1.0,0.0
471.jpg,0.0,1.0,0.0
472.jpg,0.0,1.0,0.0
473.jpg,0.0,1.0,0.0
474.jpg,0.0,1.0,0.0
475.jpg,0.0,1.0,0.0
476.jpg,0.0,1.0,0.0
477.jpg,0.0,1.0,0.0
478.jpg,0.0,1.0,0.0
479.jpg,0.0,1.0,0.0
48.jpg,0.0,1.0,0.0
480.jpg,0.0,1.0,0.0
481.jpg,0.0,1.0,0.0
482.jpg,0.0,1.0,0.0
483.jpg,0.0,1.0,0.0
484.jpg,0.0,1.0,0.0
485.jpg,0.0,1.0,0.0
486.jpg,0.0,1.0,0.0
487.jpg,0.0,1.0,0.0
488.jpg,0.0,1.0,0.0
489.jpg,0.0,1.0,0.0
49.jpg,0.0,1.0,0.0
490.jpg,0.0,1.0,0.0
491.jpg,0.0,1.0,0.0
492.jpg,0.0,1.0,0.0
493.jpg,0.0,1.0,0.0
494.jpg,0.0,1.0,0.0
495.jpg,0.0,1.0,0.0
496.jpg,0.0,1.0,0.0
497.jpg,0.0,1.0,0.0
498.jpg,0.0,1.0,0.0
499.jpg,0.0,1.0,0.0
5.jpg,0.0,1.0,0.0
50.jpg,0.0,1.0,0.0
500.jpg,0.0,1.0,0.0
501.jpg,0.0,1.0,0.0
502.jpg,0.0,1.0,0.0
503.jpg,0.0,1.0,0.0
504.jpg,0.0,1.0,0.0
505.jpg,0.0,1.0,0.0
506.jpg,0.0,1.0,0.0
507.jpg,0.0,1.0,0.0
508.jpg,0.0,1.0,0.0
509.jpg,0.0,1.0,0.0
51.jpg,0.0,1.0,0.0
510.jpg,0.0,1.0,0.0
511.jpg,0.0,1.0,0.0
52.jpg,0.0,1.0,0.0
53.jpg,0.0,1.0,0.0
54.jpg,0.0,1.0,0.0
55.jpg,0.0,1.0,0.0
56.jpg,0.0,1.0,0.0
57.jpg,0.0,1.0,0.0
58.jpg,0.0,1.0,0.0
59.jpg,0.0,1.0,0.0
6.jpg,0.0,1.0,0.0
60.jpg,0.0,1.0,0.0
61.jpg,0.0,1.0,0.0
62.jpg,0.0,1.0,0.0
63.jpg,0.0,1.0,0.0
64.jpg,0.0,1.0,0.0
65.jpg,0.0,1.0,0.0
66.jpg,0.0,1.0,0.0
67.jpg,0.0,1.0,0.0
68.jpg,0.0,1.0,0.0
69.jpg,0.0,1.0,0.0
7.jpg,0.0,1.0,0.0
70.jpg,0.0,1.0,0.0
71.jpg,0.0,1.0,0.0
72.jpg,0.0,1.0,0.0
73.jpg,0.0,1.0,0.0
74.jpg,0.0,1.0,0.0
75.jpg,0.0,1.0,0.0
76.jpg,0.0,1.0,0.0
77.jpg,0.0,1.0,0.0
78.jpg,0.0,1.0,0.0
79.jpg,0.0,1.0,0.0
8.jpg,0.0,1.0,0.0
80.jpg,0.0,1.0,0.0
81.jpg,0.0,1.0,0.0
82.jpg,0.0,1.0,0.0
83.jpg,0.0,1.0,0.0
84.jpg,0.0,1.0,0.0
85.jpg,0.0,1.0,0.0
86.jpg,0.0,1.0,0.0
87.jpg,0.0,1.0,0.0
88.jpg,0.0,1.0,0.0
89.jpg,0.0,1.0,0.0
9.jpg,0.0,1.0,0.0
90.jpg,0.0,1.0,0.0
91.jpg,0.0,1.0,0.0
92.jpg,0.0,1.0,0.0
93.jpg,0.0,1.0,0.0
94.jpg,0.0,1.0,0.0
95.jpg,0.0,1.0,0.0
96.jpg,0.0,1.0,0.0
97.jpg,0.0,1.0,0.0
98.jpg,0.0,1.0,0.0
99.jpg,0.0,1.0,0.0
